instance_id,severity,task_labels,primary_label,label_count,patch_hunks_total,patch_unrelated,has_excess_patch,tests_total,tests_unrelated,has_excess_test,has_modified_tests,vague_spec_score,legitimacy,suggested_fix,mentioned_entities,recommendations
instance_ansible__ansible-b5e0293645570f3f404ad1dbbe5f006956ada0df-v0f01c69f1e2528b935359cfe578530722bca2c59,MODERATE,excess_tests;sneaky_edit,excess_tests,2,2,1,True,4,1,True,True,0.2000,bug,"Decode all CLIXML `_xDDDD_` escape sequences, including surrogate pairs and control characters, instead of only replacing `_x000D__x000A_`.",,EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 1 UNRELATED tests beyond problem scope.
instance_internetarchive__openlibrary-00bec1e7c8f3272c469a58e1377df03f955ed478-v13642507b4fc1f8d234172bf8129942da2c2ca26,MINOR,underspec,underspec,1,3,0,False,3,0,False,False,0.3000,bug,,,No contamination signals detected.
instance_flipt-io__flipt-756f00f79ba8abf9fe53f3c6c818123b42eb7355,SEVERE,approach_lock;excess_patch,approach_lock,2,16,5,True,14,0,True,True,0.3000,enhancement,Refactor configuration loading to separate warnings from Config and add deprecation handling so that ui.enabled emits a warning only when that key is explicitly present in the configuration file.,Config,"EXCESS_PATCH: 5 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 2 OFF_TOPIC assertions beyond problem scope.; CROSS_REF: 14 circular dependency(ies) — tests [TestLoad, TestLoad, TestLoad, TestLoad, TestLoad, TestLoad, TestLoad, TestLoad, TestLoad, TestJSONSchema, TestScheme, TestCacheBackend, TestDatabaseProtocol, TestLogEncoding] require UNRELATED patch hunks to pass."
instance_internetarchive__openlibrary-5069b09e5f64428dce59b33455c8bb17fe577070-v8717e18970bcdc4e0d2cea3b1527752b21e74866,CLEAN,clean,clean,1,8,0,False,1,0,False,False,0.1000,bug,,update_work_id;Booknotes,No contamination signals detected.
instance_element-hq__element-web-41dfec20bfe9b62cddbbbf621bef2e9aa9685157-vnan,CLEAN,clean,clean,1,5,0,False,2,0,False,False,0.2400,bug,,,No contamination signals detected.
instance_flipt-io__flipt-b3cd920bbb25e01fdb2dab66a5a913363bc62f6c,CLEAN,clean,clean,1,18,0,False,5,0,False,True,0.3000,enhancement,"Add a boolean `--sort-by-key` flag to the export command and, when it is enabled, sort namespaces, flags, segments, and variants by key using stable, case-sensitive comparison via `slices.SortStableFu",slices.SortStableFunc;strings.Compare,No contamination signals detected.
instance_navidrome__navidrome-8d56ec898e776e7e53e352cb9b25677975787ffc,SEVERE,excess_patch;approach_lock,excess_patch,2,7,1,True,1,0,False,False,0.2000,bug,"Centralize album-artist resolution so all modules apply the same rules: non-compilations use tagged album-artist fields or fall back to track artist fields, and compilations use the sole `album_artist",,EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 1 circular dependency(ies) — tests [TestPersistence] require UNRELATED patch hunks to pass.
instance_internetarchive__openlibrary-5c6c22f3d2edf2f1b10f5dc335e32cb6a5f40341-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,SEVERE,approach_lock;excess_tests;sneaky_edit,excess_tests,3,5,0,False,9,2,True,True,0.3000,bug,"During IA import, normalize publisher metadata into `publishers` and `publish_places`, and normalize ISBN metadata into separate `isbn_10` and `isbn_13` lists, with support for both string and list in",,EXCESS_TEST: 6 OFF_TOPIC assertions; 2 UNRELATED tests beyond problem scope.
instance_ansible__ansible-1b70260d5aa2f6c9782fd2b848e8d16566e50d85-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,SEVERE,approach_lock;excess_tests;underspec;excess_patch,approach_lock,4,15,2,True,1,1,True,False,0.2000,bug,,/etc/ansible/ansible.cfg;meta/main.yml;tasks/main.yml;pb.yml,EXCESS_PATCH: 2 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 3 OFF_TOPIC assertions; 1 UNRELATED tests beyond problem scope.; CROSS_REF: 1 circular dependency(ies) — tests [test_play_iterator] require UNRELATED patch hunks to pass.
instance_element-hq__element-web-404c412bcb694f04ba0c4d5479541203d701bca0-vnan,CLEAN,clean,clean,1,4,0,False,6,0,False,False,0.3000,bug,"Detect unexpected IndexedDB store closure, stop the Matrix client, and for non-guest users show a localized error dialog that explains the issue and allows reloading the app. For guest users, reload a",,No contamination signals detected.
instance_flipt-io__flipt-6fe76d024ee0c50ddb09c86f4ae0bd4c208fd65f,SEVERE,approach_lock,approach_lock,1,4,0,False,4,0,False,True,0.3000,enhancement,"Extract the client token from the `Cookie` header using the key `flipt_client_token` in addition to the existing `Authorization` Bearer token path, and add a configurable mechanism to bypass the authe",,No contamination signals detected.
instance_qutebrowser__qutebrowser-473a15f7908f2bb6d670b0e908ab34a28d8cf7e2-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,SEVERE,approach_lock;underspec,approach_lock,2,7,1,True,364,0,False,False,0.4000,bug,"Provide a guarded workaround setting `qt.workarounds.locale` (boolean, default `false`) which, when enabled, detects the active locale and whether `qtwebengine_locales/<locale>.pak` exists; if the fil",qtwebengine_locales/<locale>.pak,EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.; VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_element-hq__element-web-a692fe21811f88d92e8f7047fc615e4f1f986b0f-vnan,SEVERE,approach_lock,approach_lock,1,8,0,False,22,0,False,False,0.2000,feature_request,Add a `force_disable` option to the server's `.well-known` configuration and apply it both to room creation behavior and to hiding the encryption toggle in the UI.,.well-known,No contamination signals detected.
instance_flipt-io__flipt-84806a178447e766380cc66b14dee9c6eeb534f4,SEVERE,approach_lock;excess_tests;sneaky_edit;excess_patch,excess_patch,4,23,1,True,10,5,True,True,0.3000,bug,Improve the OCI configuration schema and validation so the missing fields are supported and invalid repository references are validated clearly.,,"EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 5 UNRELATED tests beyond problem scope.; CROSS_REF: 10 circular dependency(ies) — tests [TestLoad, TestLoad, TestStore_Fetch_InvalidMediaType, TestStore_Fetch_InvalidMediaType, TestStore_Fetch, TestStore_Build, TestStore_List, TestStore_Copy, TestJSONSchema, TestParseReference] require UNRELATED patch hunks to pass."
instance_gravitational__teleport-b8fbb2d1e90ffcde88ed5fe9920015c1be075788-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,SEVERE,approach_lock;excess_tests;excess_patch;underspec,excess_tests,4,16,2,True,4,1,True,False,0.3000,bug,,,"EXCESS_PATCH: 2 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 11 OFF_TOPIC assertions; 1 UNRELATED tests beyond problem scope.; CROSS_REF: 4 circular dependency(ies) — tests [TestContextReader, TestContextReader/simple_read, TestContextReader/cancelled_read, TestContextReader/close_underlying_reader] require UNRELATED patch hunks to pass."
instance_element-hq__element-web-75c2c1a572fa45d1ea1d1a96e9e36e303332ecaa-vnan,CLEAN,clean,clean,1,5,0,False,5,0,False,False,0.4000,feature_request,"Use the user's audio settings as the signal for recording quality selection, and when noise suppression is disabled, switch recording to a higher-quality encoding mode automatically.",,VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_future-architect__vuls-0ec945d0510cdebf92cdd8999f94610772689f14,CLEAN,clean,clean,1,7,0,False,7,0,False,True,0.3000,bug,,splitFileName,No contamination signals detected.
instance_ansible__ansible-f86c58e2d235d8b96029d102c71ee2dfafd57997-v0f01c69f1e2528b935359cfe578530722bca2c59,SEVERE,excess_tests;approach_lock,excess_tests,2,4,1,True,15,2,True,False,0.2000,bug,"Do not limit CLIXML parsing to stderr values that start with the CLIXML header; instead, replace any valid CLIXML content found in stderr with decoded text, preserve surrounding non-CLIXML and invalid",_parse_clixml,"EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 2 UNRELATED tests beyond problem scope.; CROSS_REF: 4 circular dependency(ies) — tests [test_parse_clixml_empty, test_parse_clixml_multiple_elements, test_parse_clixml_with_comlex_escaped_chars, test_parse_clixml_with_comlex_escaped_chars] require UNRELATED patch hunks to pass."
instance_NodeBB__NodeBB-f48ed3658aab7be0f1165d4c1f89af48d7865189-v0495b863a912fbff5749c67e860612b91825407c,SEVERE,approach_lock;excess_tests;excess_patch;unclear_spec;underspec,excess_tests,5,8,8,True,5,0,False,False,0.5000,feature_request,"Create a dedicated `DirectedGraph` class to own graph-related operations such as managing vertices and arcs, identifying connected components, detecting isolates, tracking counts/statistics, handling ",DirectedGraph;LinkProvider,"EXCESS_PATCH: 8 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 5 circular dependency(ies) — tests [test/messaging.js | Messaging Library rooms should send a user-join system message when a chat room is created, test/messaging.js | Messaging Library edit/delete should fail to edit message with invalid data, test/messaging.js | Messaging Library edit/delete should fail to edit message if new content is empty string, test/messaging.js | Messaging Library edit/delete should fail to edit message if not own message, test/messaging.js | Messaging Library edit/delete should edit message] require UNRELATED patch hunks to pass.; VAGUE_SPEC: Problem statement has moderate ambiguity."
instance_qutebrowser__qutebrowser-f7753550f2c1dcb2348e4779fd5287166754827e-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,SEVERE,approach_lock;underspec,approach_lock,2,6,0,False,49,0,False,True,0.3000,bug,Avoid manual creation of `Qt.Key` in key input handlers; centralize the duplicated key-handling logic so unknown keys are safely rejected and special/modifier handling is unified.,qutebrowser/keyinput/basekeyparser.py;handle;e.key;Qt.Key;QKeyEvent,No contamination signals detected.
instance_future-architect__vuls-8d5ea98e50cf616847f4e5a2df300395d1f719e9,MINOR,underspec,underspec,1,15,1,True,1,0,False,False,0.2000,feature_request,Add a `-wp-ignore-inactive` flag that causes inactive WordPress plugins or themes to be ignored during vulnerability scanning.,,EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 1 circular dependency(ies) — tests [TestRemoveInactive] require UNRELATED patch hunks to pass.
instance_flipt-io__flipt-e50808c03e4b9d25a6a78af9c61a3b1616ea356b,SEVERE,approach_lock;excess_tests;sneaky_edit;unclear_spec,approach_lock,4,19,2,True,23,0,True,True,0.4000,enhancement,"Refactor the audit system to use OpenTelemetry as the event processing/exporting pipeline, define a standard `Sink` interface for audit destinations, and allow sinks to be enabled/configured via a ded",Sink,"EXCESS_PATCH: 2 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 42 OFF_TOPIC assertions beyond problem scope.; CROSS_REF: 23 circular dependency(ies) — tests [TestLoad, TestSinkSpanExporter, TestAuditUnaryInterceptor_CreateFlag, TestAuditUnaryInterceptor_UpdateFlag, TestAuditUnaryInterceptor_DeleteFlag, TestAuditUnaryInterceptor_CreateVariant, TestAuditUnaryInterceptor_UpdateVariant, TestAuditUnaryInterceptor_DeleteVariant, TestAuditUnaryInterceptor_CreateDistribution, TestAuditUnaryInterceptor_UpdateDistribution, TestAuditUnaryInterceptor_DeleteDistribution, TestAuditUnaryInterceptor_CreateSegment, TestAuditUnaryInterceptor_UpdateSegment, TestAuditUnaryInterceptor_DeleteSegment, TestAuditUnaryInterceptor_CreateConstraint, TestAuditUnaryInterceptor_UpdateConstraint, TestAuditUnaryInterceptor_DeleteConstraint, TestAuditUnaryInterceptor_CreateRule, TestAuditUnaryInterceptor_UpdateRule, TestAuditUnaryInterceptor_DeleteRule, TestAuditUnaryInterceptor_CreateNamespace, TestAuditUnaryInterceptor_UpdateNamespace, TestAuditUnaryInterceptor_DeleteNamespace] require UNRELATED patch hunks to pass.; VAGUE_SPEC: Problem statement has moderate ambiguity."
instance_gravitational__teleport-2be514d3c33b0ae9188e11ac9975485c853d98bb-vce94f93ad1030e3136852817f2423c1b3ac37bc4,SEVERE,approach_lock;excess_tests;underspec,excess_tests,3,6,0,False,1,1,True,False,0.3000,bug,,,EXCESS_TEST: 1 OFF_TOPIC assertions; 1 UNRELATED tests beyond problem scope.
instance_future-architect__vuls-be7b9114cc9545e68fb0ee7bc63d7ec53d1a00ad,MINOR,underspec,underspec,1,5,0,False,11,0,False,False,0.2000,bug,Include/propagate the PURL from Trivy package metadata (`Identifier.PURL`) into the Vuls `libraries.Libs` output and corresponding `models.Library` entries in `LibraryScanners`.,Library,No contamination signals detected.
instance_internetarchive__openlibrary-f8cc11d9c1575fdba5ac66aee0befca970da8d64-v13642507b4fc1f8d234172bf8129942da2c2ca26,SEVERE,underspec;unclear_spec;approach_lock,underspec,3,1,0,False,3,0,False,False,0.5000,feature_request,"Implement automated import functionality that fetches textbook metadata from the Open Textbook Library API, transforms it into the appropriate format, and integrates it into the Open Library catalog.",,VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_future-architect__vuls-e52fa8d6ed1d23e36f2a86e5d3efe9aa057a1b0d,CLEAN,clean,clean,1,3,0,False,3,0,False,False,0.3000,bug,"Add explicit schema-version validation in the database connection flow by checking `metadata.SchemaVersion` against `db.SchemaVersion`; when they differ, trigger a new database download and return cle",,No contamination signals detected.
instance_ansible__ansible-e64c6c1ca50d7d26a8e7747d8eb87642e767cd74-v0f01c69f1e2528b935359cfe578530722bca2c59,CLEAN,clean,clean,1,4,1,True,5,0,False,False,0.2000,bug,,ansible/modules/unarchive.py;/usr/lib/python3.10/runpy.py;/usr/lib/python3.10/_strptime.py;_ansiballz_main;invoke_module;_run_module_code;_run_code;main;is_unarchived;_strptime_time;_strptime;ValueError,EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.
instance_internetarchive__openlibrary-1351c59fd43689753de1fca32c78d539a116ffc1-v29f82c9cf21d57b242f8d8b0e541525d259e2d63,MINOR,underspec,underspec,1,7,0,False,2,0,False,True,0.4000,bug,Centralize or otherwise make uniform the author identifier generation so that record expansion always adds the identifier and all comparisons use that same generated value.,,VAGUE_SPEC: Problem statement has moderate ambiguity.
