instance_id,severity,combined_score,excess_patch_score,excess_test_score,vague_spec_score,task_labels,primary_label,label_count,patch_hunks_total,patch_required,patch_ancillary,patch_unrelated,tests_total,tests_aligned,tests_tangential,tests_unrelated,assertions_total,assertions_on_topic,assertions_off_topic,recommendations
sympy__sympy-14248,SEVERE,0.9248,0.0000,1.0000,0.3000,mistest_overtest;mistest_sneaky_modification;mistest_customtest,mistest_sneaky_modification,3,4,4,0,0,12,2,2,8,16,7,9,EXCESS_TEST: 9/16 assertion(s) test behavior beyond problem scope.; EXCESS_TEST: 8 F2P test(s) are entirely unrelated to the described problem.
sympy__sympy-14531,MODERATE,0.5891,0.4091,0.7000,0.4000,mispatch_ancillary_bundling;mistest_overtest,mistest_overtest,2,11,2,9,0,2,0,2,0,5,3,2,"EXCESS_PATCH: 9 hunk(s) are infrastructure changes (imports, config). Minor impact on evaluation fairness.; EXCESS_TEST: 2/5 assertion(s) test behavior beyond problem scope.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.40)."
sympy__sympy-14711,CLEAN,0.1240,0.0000,0.0000,0.3000,mistest_undertest,mistest_undertest,1,1,1,0,0,1,1,0,0,1,1,0,No contamination signals detected. Evaluation criteria appear fair.
sympy__sympy-14976,SEVERE,0.7020,0.0000,0.0000,0.4000,mistest_customtest,mistest_customtest,1,1,1,0,0,1,1,0,0,1,1,0,VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.40).
sympy__sympy-15017,SEVERE,0.8121,0.0000,1.0000,0.2000,mistest_overtest;mistest_sneaky_modification,mistest_overtest,2,1,1,0,0,2,0,1,1,4,1,3,EXCESS_TEST: 3/4 assertion(s) test behavior beyond problem scope.; EXCESS_TEST: 1 F2P test(s) are entirely unrelated to the described problem.
sympy__sympy-15345,SEVERE,0.7175,0.0000,0.3000,0.3000,mistest_overtest;mistest_customtest,mistest_overtest,2,2,2,0,0,1,0,1,0,1,1,0,No contamination signals detected. Evaluation criteria appear fair.
sympy__sympy-15349,MODERATE,0.6256,0.0000,0.5000,0.5000,desc_incomplete;mistest_sneaky_modification,mistest_sneaky_modification,2,1,1,0,0,2,1,0,1,1,0,0,EXCESS_TEST: 1 F2P test(s) are entirely unrelated to the described problem.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.50).
sympy__sympy-15599,SEVERE,0.7758,0.3750,0.9667,0.2000,mispatch_overpatch;mispatch_ancillary_bundling;desc_misleading;desc_hidden_in_hints,desc_misleading,4,4,2,1,1,1,0,1,0,3,1,2,EXCESS_PATCH: 1/4 hunk(s) modify code unrelated to the problem description. Agents should not be required to reproduce these changes.; EXCESS_TEST: 2/3 assertion(s) test behavior beyond problem scope.
sympy__sympy-15809,SEVERE,0.7144,0.0000,0.8000,0.3000,mistest_overtest;mistest_sneaky_modification,mistest_overtest,2,1,1,0,0,2,0,2,0,4,2,2,EXCESS_TEST: 2/4 assertion(s) test behavior beyond problem scope.
sympy__sympy-15875,SEVERE,0.7885,0.0000,0.0000,0.5000,mistest_customtest;mistest_undertest,mistest_customtest,2,1,1,0,0,1,1,0,0,1,1,0,VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.50).
sympy__sympy-15976,SEVERE,0.8799,0.0000,0.5034,0.5000,desc_hidden_in_hints;mistest_customtest;mistest_sneaky_modification,mistest_customtest,3,2,2,0,0,1,0,1,0,59,47,12,EXCESS_TEST: 12/59 assertion(s) test behavior beyond problem scope.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.50).
sympy__sympy-16450,SEVERE,0.8868,0.0000,1.0000,0.3000,mistest_overtest;mistest_customtest;mistest_undertest,mistest_customtest,3,1,1,0,0,1,0,1,0,1,0,1,EXCESS_TEST: 1/1 assertion(s) test behavior beyond problem scope.
sympy__sympy-16597,SEVERE,0.9691,0.5714,1.0000,0.3000,mistest_overtest;mistest_undertest;mistest_sneaky_modification;mispatch_overpatch;mispatch_ancillary_bundling;scope_expansion,mistest_overtest,6,14,5,2,7,3,0,1,2,34,0,34,EXCESS_PATCH: 7/14 hunk(s) modify code unrelated to the problem description. Agents should not be required to reproduce these changes.; EXCESS_TEST: 34/34 assertion(s) test behavior beyond problem scope.; EXCESS_TEST: 2 F2P test(s) are entirely unrelated to the described problem.
sympy__sympy-16766,CLEAN,0.1400,0.0000,0.5000,0.3000,mistest_undertest,mistest_undertest,1,1,1,0,0,2,1,0,1,1,1,0,EXCESS_TEST: 1 F2P test(s) are entirely unrelated to the described problem.
sympy__sympy-16792,SEVERE,0.7928,0.3333,0.3000,0.4000,mistest_customtest;mistest_undertest;mispatch_ancillary_bundling,mistest_customtest,3,3,1,2,0,1,0,1,0,1,1,0,"EXCESS_PATCH: 2 hunk(s) are infrastructure changes (imports, config). Minor impact on evaluation fairness.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.40)."
sympy__sympy-16886,MODERATE,0.5460,0.0000,0.8000,0.1000,mistest_overtest,mistest_overtest,1,1,1,0,0,1,0,1,0,2,1,1,EXCESS_TEST: 1/2 assertion(s) test behavior beyond problem scope.
sympy__sympy-17139,SEVERE,0.7899,0.0000,0.4000,0.3500,mistest_customtest;mistest_overtest,mistest_customtest,2,1,1,0,0,2,1,1,0,4,3,1,EXCESS_TEST: 1/4 assertion(s) test behavior beyond problem scope.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.35).
sympy__sympy-17318,SEVERE,0.9413,0.6667,0.9667,0.3000,mistest_overtest;mistest_customtest;desc_misleading;mispatch_ancillary_bundling,mistest_customtest,4,3,1,0,2,1,0,1,0,3,1,2,EXCESS_PATCH: 2/3 hunk(s) modify code unrelated to the problem description. Agents should not be required to reproduce these changes.; EXCESS_TEST: 2/3 assertion(s) test behavior beyond problem scope.
sympy__sympy-17630,MODERATE,0.6038,0.0000,0.8333,0.4000,mistest_overtest;scope_expansion,mistest_overtest,2,1,1,0,0,2,1,0,1,3,2,1,EXCESS_TEST: 1/3 assertion(s) test behavior beyond problem scope.; EXCESS_TEST: 1 F2P test(s) are entirely unrelated to the described problem.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.40).
sympy__sympy-17655,MODERATE,0.6640,0.0000,0.5750,0.2000,mistest_sneaky_modification,mistest_sneaky_modification,1,1,1,0,0,4,1,1,2,2,2,0,EXCESS_TEST: 2 F2P test(s) are entirely unrelated to the described problem.
sympy__sympy-18189,MODERATE,0.6288,0.0000,1.0000,0.3000,desc_hidden_in_hints;mistest_overtest,mistest_overtest,2,1,1,0,0,2,0,1,1,2,1,1,EXCESS_TEST: 1/2 assertion(s) test behavior beyond problem scope.; EXCESS_TEST: 1 F2P test(s) are entirely unrelated to the described problem.
sympy__sympy-18199,SEVERE,0.8620,0.5000,1.0000,0.2000,mistest_sneaky_modification;mistest_undertest;mispatch_overpatch;mispatch_ancillary_bundling,mistest_sneaky_modification,4,3,1,1,1,1,0,0,1,1,0,0,EXCESS_PATCH: 1/3 hunk(s) modify code unrelated to the problem description. Agents should not be required to reproduce these changes.; EXCESS_TEST: 1 F2P test(s) are entirely unrelated to the described problem.
sympy__sympy-18211,MODERATE,0.5250,0.0000,0.8000,0.3000,mistest_overtest,mistest_overtest,1,1,1,0,0,1,0,1,0,2,1,1,EXCESS_TEST: 1/2 assertion(s) test behavior beyond problem scope.
sympy__sympy-18698,SEVERE,0.8182,0.1667,0.0000,0.4000,mistest_sneaky_modification;mistest_customtest,mistest_sneaky_modification,2,3,2,1,0,1,1,0,0,1,1,0,"EXCESS_PATCH: 1 hunk(s) are infrastructure changes (imports, config). Minor impact on evaluation fairness.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.40)."
sympy__sympy-18763,MODERATE,0.4800,0.0000,0.0000,0.4000,mistest_sneaky_modification,mistest_sneaky_modification,1,1,1,0,0,1,1,0,0,1,1,0,VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.40).
sympy__sympy-19040,MINOR,0.3400,0.0000,0.0000,0.3000,desc_hidden_in_hints,desc_hidden_in_hints,1,1,1,0,0,1,1,0,0,1,0,0,No contamination signals detected. Evaluation criteria appear fair.
sympy__sympy-19346,MODERATE,0.4246,0.0000,0.2500,0.5000,mistest_undertest;mistest_overtest,mistest_overtest,2,1,1,0,0,1,1,0,0,4,3,1,EXCESS_TEST: 1/4 assertion(s) test behavior beyond problem scope.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.50).
sympy__sympy-19495,MODERATE,0.6735,0.7500,0.0000,0.4000,mispatch_ancillary_bundling;mistest_sneaky_modification,mistest_sneaky_modification,2,4,1,0,3,1,1,0,0,1,1,0,EXCESS_PATCH: 3/4 hunk(s) modify code unrelated to the problem description. Agents should not be required to reproduce these changes.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.40).
sympy__sympy-19637,CLEAN,0.0000,0.0000,0.0000,0.2000,clean,clean,1,1,1,0,0,1,1,0,0,1,1,0,No contamination signals detected. Evaluation criteria appear fair.
sympy__sympy-19783,SEVERE,0.8929,0.5000,0.9667,0.3000,mistest_overtest;mistest_customtest;mispatch_overpatch;mispatch_ancillary_bundling,mistest_overtest,4,3,1,1,1,2,0,2,0,6,2,4,EXCESS_PATCH: 1/3 hunk(s) modify code unrelated to the problem description. Agents should not be required to reproduce these changes.; EXCESS_TEST: 4/6 assertion(s) test behavior beyond problem scope.
sympy__sympy-19954,CLEAN,0.0000,0.0000,0.0000,0.3000,clean,clean,1,1,1,0,0,1,1,0,0,2,2,0,No contamination signals detected. Evaluation criteria appear fair.
sympy__sympy-20154,MODERATE,0.6017,0.1667,0.0000,0.4000,mispatch_ancillary_bundling;mistest_sneaky_modification,mistest_sneaky_modification,2,3,2,1,0,2,2,0,0,6,6,0,"EXCESS_PATCH: 1 hunk(s) are infrastructure changes (imports, config). Minor impact on evaluation fairness.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.40)."
sympy__sympy-20428,MINOR,0.1900,0.0000,1.0000,0.3500,mistest_undertest,mistest_undertest,1,1,1,0,0,1,0,0,1,1,0,1,EXCESS_TEST: 1/1 assertion(s) test behavior beyond problem scope.; EXCESS_TEST: 1 F2P test(s) are entirely unrelated to the described problem.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.35).
sympy__sympy-20438,SEVERE,0.9059,0.2500,1.0000,0.5000,mistest_overtest;mistest_sneaky_modification;mispatch_overpatch,mistest_sneaky_modification,3,6,4,1,1,2,0,1,1,6,2,4,EXCESS_PATCH: 1/6 hunk(s) modify code unrelated to the problem description. Agents should not be required to reproduce these changes.; EXCESS_TEST: 4/6 assertion(s) test behavior beyond problem scope.; EXCESS_TEST: 1 F2P test(s) are entirely unrelated to the described problem.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.50).
sympy__sympy-20590,MODERATE,0.6568,0.0000,1.0000,0.5000,mistest_overtest;desc_hidden_in_hints,mistest_overtest,2,1,1,0,0,1,0,1,0,1,0,1,EXCESS_TEST: 1/1 assertion(s) test behavior beyond problem scope.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.50).
sympy__sympy-20801,SEVERE,0.8028,0.5000,0.0000,0.5000,desc_misleading;mispatch_overpatch;desc_incomplete,desc_misleading,3,2,1,0,1,1,1,0,0,4,4,0,EXCESS_PATCH: 1/2 hunk(s) modify code unrelated to the problem description. Agents should not be required to reproduce these changes.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.50).
sympy__sympy-20916,SEVERE,0.8283,0.5000,1.0000,0.3000,mistest_overtest;mistest_undertest;mispatch_ancillary_bundling;desc_hidden_in_hints,mistest_overtest,4,2,1,0,1,1,0,1,0,11,2,9,EXCESS_PATCH: 1/2 hunk(s) modify code unrelated to the problem description. Agents should not be required to reproduce these changes.; EXCESS_TEST: 9/11 assertion(s) test behavior beyond problem scope.
sympy__sympy-21379,MODERATE,0.5648,0.2500,0.3000,0.4000,desc_hidden_in_hints;mistest_undertest;desc_incomplete,desc_hidden_in_hints,3,2,1,1,0,1,0,1,0,1,0,0,"EXCESS_PATCH: 1 hunk(s) are infrastructure changes (imports, config). Minor impact on evaluation fairness.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.40)."
sympy__sympy-21596,SEVERE,0.9014,0.1667,1.0000,0.3000,mistest_overtest;mistest_sneaky_modification;mispatch_ancillary_bundling,mistest_overtest,3,3,2,1,0,1,0,1,0,7,1,6,"EXCESS_PATCH: 1 hunk(s) are infrastructure changes (imports, config). Minor impact on evaluation fairness.; EXCESS_TEST: 6/7 assertion(s) test behavior beyond problem scope."
sympy__sympy-21612,SEVERE,0.9938,1.0000,1.0000,0.2000,desc_misleading;desc_hidden_in_hints;mispatch_approach_mismatch;mispatch_overpatch;mistest_overtest,mispatch_approach_mismatch,5,1,0,0,1,1,0,0,1,1,0,1,EXCESS_PATCH: 1/1 hunk(s) modify code unrelated to the problem description. Agents should not be required to reproduce these changes.; EXCESS_TEST: 1/1 assertion(s) test behavior beyond problem scope.; EXCESS_TEST: 1 F2P test(s) are entirely unrelated to the described problem.
sympy__sympy-21847,MINOR,0.2480,0.0000,0.3333,0.3000,desc_hidden_in_hints,desc_hidden_in_hints,1,2,2,0,0,3,2,0,1,4,4,0,EXCESS_TEST: 1 F2P test(s) are entirely unrelated to the described problem.
sympy__sympy-21930,SEVERE,0.8550,0.0000,1.0000,0.3000,mistest_overtest;mistest_sneaky_modification,mistest_sneaky_modification,2,3,3,0,0,6,1,3,2,6,2,4,EXCESS_TEST: 4/6 assertion(s) test behavior beyond problem scope.; EXCESS_TEST: 2 F2P test(s) are entirely unrelated to the described problem.
sympy__sympy-22080,SEVERE,0.9520,0.1667,0.7619,0.5000,mistest_sneaky_modification;mistest_overtest;mistest_customtest;desc_misleading,mistest_sneaky_modification,4,3,2,1,0,3,2,0,1,7,4,3,"EXCESS_PATCH: 1 hunk(s) are infrastructure changes (imports, config). Minor impact on evaluation fairness.; EXCESS_TEST: 3/7 assertion(s) test behavior beyond problem scope.; EXCESS_TEST: 1 F2P test(s) are entirely unrelated to the described problem.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.50)."
sympy__sympy-22456,MINOR,0.3029,0.3750,0.0000,0.3000,mispatch_ancillary_bundling;mistest_undertest,mispatch_ancillary_bundling,2,4,2,1,1,1,1,0,0,1,1,0,EXCESS_PATCH: 1/4 hunk(s) modify code unrelated to the problem description. Agents should not be required to reproduce these changes.
sympy__sympy-22714,CLEAN,0.0000,0.0000,0.0000,0.4000,clean,clean,1,1,1,0,0,1,1,0,0,1,0,0,VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.40).
sympy__sympy-22914,CLEAN,0.0000,0.0000,0.0000,0.2000,clean,clean,1,1,1,0,0,1,1,0,0,2,2,0,No contamination signals detected. Evaluation criteria appear fair.
sympy__sympy-23262,MINOR,0.3982,0.0000,0.0000,0.2000,mistest_undertest;mispatch_overpatch,mispatch_overpatch,2,1,1,0,0,1,1,0,0,1,1,0,No contamination signals detected. Evaluation criteria appear fair.
sympy__sympy-23413,SEVERE,0.8185,0.0000,1.0000,0.3000,mistest_undertest;mistest_sneaky_modification;mistest_overtest,mistest_sneaky_modification,3,1,1,0,0,2,0,0,2,1,0,0,EXCESS_TEST: 2 F2P test(s) are entirely unrelated to the described problem.
sympy__sympy-23534,CLEAN,0.1100,0.0000,0.0000,0.3000,mistest_undertest,mistest_undertest,1,1,1,0,0,1,1,0,0,1,1,0,No contamination signals detected. Evaluation criteria appear fair.
sympy__sympy-23824,MODERATE,0.4800,0.0000,0.0000,0.2000,mistest_sneaky_modification,mistest_sneaky_modification,1,1,1,0,0,1,1,0,0,2,2,0,No contamination signals detected. Evaluation criteria appear fair.
sympy__sympy-23950,SEVERE,0.8311,0.0000,0.9667,0.5000,mistest_overtest;desc_incomplete;desc_hidden_in_hints;mistest_sneaky_modification,mistest_overtest,4,1,1,0,0,1,0,1,0,3,1,2,EXCESS_TEST: 2/3 assertion(s) test behavior beyond problem scope.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.50).
sympy__sympy-24066,SEVERE,0.8115,0.0000,0.0000,0.3000,mistest_customtest;mistest_overtest,mistest_customtest,2,1,1,0,0,1,1,0,0,2,2,0,No contamination signals detected. Evaluation criteria appear fair.
sympy__sympy-24213,CLEAN,0.0000,0.0000,0.0000,0.4000,clean,clean,1,1,1,0,0,1,1,0,0,1,0,0,VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.40).
sympy__sympy-24443,MODERATE,0.6707,0.0000,1.0000,0.4000,mistest_overtest;mistest_undertest,mistest_overtest,2,1,1,0,0,1,0,1,0,1,0,1,EXCESS_TEST: 1/1 assertion(s) test behavior beyond problem scope.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.40).
sympy__sympy-24539,CLEAN,0.0000,0.0000,0.0000,0.2000,clean,clean,1,1,1,0,0,1,1,0,0,1,1,0,No contamination signals detected. Evaluation criteria appear fair.
sympy__sympy-24562,MODERATE,0.5250,0.0000,0.8000,0.4000,mistest_overtest,mistest_overtest,1,2,2,0,0,1,0,1,0,2,1,1,EXCESS_TEST: 1/2 assertion(s) test behavior beyond problem scope.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.40).
sympy__sympy-24661,CLEAN,0.0000,0.0000,0.0000,0.3500,clean,clean,1,1,1,0,0,1,1,0,0,1,1,0,VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.35).
astropy__astropy-12907,CLEAN,0.0000,0.0000,0.0000,0.3000,,,0,1,1,0,0,2,2,0,0,1,0,0,No contamination signals detected. Evaluation criteria appear fair.
astropy__astropy-13033,CLEAN,0.0000,0.2500,1.0000,0.4000,,,0,2,1,1,0,1,0,0,1,1,0,1,"EXCESS_PATCH: 1 hunk(s) are infrastructure changes (imports, config). Minor impact on evaluation fairness.; EXCESS_TEST: 1/1 assertion(s) test behavior beyond problem scope.; EXCESS_TEST: 1 F2P test(s) are entirely unrelated to the described problem.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.40)."
astropy__astropy-13236,CLEAN,0.0000,0.0000,0.4875,0.5000,,,0,1,1,0,0,8,5,3,0,8,5,3,EXCESS_TEST: 3/8 assertion(s) test behavior beyond problem scope.; VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.50).
astropy__astropy-13453,SEVERE,0.7295,0.0000,0.3000,0.3000,,,0,1,1,0,0,1,0,1,0,1,1,0,No contamination signals detected. Evaluation criteria appear fair.
astropy__astropy-13579,CLEAN,0.0000,0.0000,0.0000,0.4000,,,0,2,2,0,0,1,1,0,0,1,1,0,VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.40).
astropy__astropy-13977,CLEAN,0.0000,0.0000,0.0000,0.5000,,,0,1,1,0,0,20,20,0,0,1,0,0,VAGUE_SPEC: Problem statement has moderate ambiguity (score: 0.50).
astropy__astropy-14096,CLEAN,0.0000,0.0000,0.0000,0.3000,,,0,1,1,0,0,1,1,0,0,1,0,0,No contamination signals detected. Evaluation criteria appear fair.
