instance_id,severity,task_labels,primary_label,label_count,patch_hunks_total,patch_unrelated,has_excess_patch,tests_total,tests_unrelated,has_excess_test,has_modified_tests,vague_spec_score,legitimacy,suggested_fix,mentioned_entities,recommendations
instance_ansible__ansible-5e369604e1930b1a2e071fecd7ec5276ebd12cb1-v0f01c69f1e2528b935359cfe578530722bca2c59,MINOR,weak_coverage,weak_coverage,1,17,1,True,5,0,False,False,0.1400,bug,"Introduce queue-based forwarding for forked display calls via `FinalQueue` and `DisplaySend`, add `Display._final_q` and `Display.set_queue` so workers proxy `Display.display(...)` to the parent, prot",lib/ansible/executor/process/worker.py;lib/ansible/utils/display.py;lib/ansible/executor/task_queue_manager.py;Display.display;Display.set_queue;send_display;set_queue;TaskQueueManager.cleanup;put;Display;FinalQueue;DisplaySend;TaskQueueManager;RuntimeError;threading.Lock,"SCOPE_CREEP: 1 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 5 circular dependency(ies) — tests [test_Display_set_queue_parent, test_Display_set_queue_fork, test_Display_display_fork, test_Display_display_lock, test_Display_display_lock_fork] require UNRELATED patch hunks to pass."
instance_element-hq__element-web-72a8f8f03b1a01bb70ef8a5bb61759416991b32c-vnan,SEVERE,scope_creep;approach_lock;weak_coverage,scope_creep,3,6,5,True,2,0,False,False,0.0800,feature_request,"Create `src/hooks/useWindowWidth.ts` exporting a `useWindowWidth` React hook that reads `UIStore.instance.windowWidth`, listens for `UI_EVENTS.Resize` from `UIStore` to update its value, and removes t",src/hooks/useWindowWidth.ts;useWindowWidth;UIStore,"SCOPE_CREEP: 5 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 2 circular dependency(ies) — tests [test/hooks/useWindowWidth-test.ts | useWindowWidth | should return the current width of window, according to UIStore, test/hooks/useWindowWidth-test.ts | useWindowWidth | should update the value when UIStore's value changes] require UNRELATED patch hunks to pass."
instance_internetarchive__openlibrary-b4f7c185ae5f1824ac7f3a18e8adf6a4b468459c-v08d8e8889ec945ab821fb156c04c7d2e2810debb,MINOR,scope_creep,scope_creep,1,9,3,True,3,0,False,False,0.1200,bug,"Change `update_key` in `AuthorSolrUpdater` and `WorkSolrUpdater` so it returns `(SolrUpdateRequest, list[str])` instead of only a `SolrUpdateRequest`.",update_key;SolrUpdateRequest;AuthorSolrUpdater;WorkSolrUpdater;TypeError,SCOPE_CREEP: 3 hunk(s) modify code unrelated to the problem description.
instance_gravitational__teleport-3ff75e29fb2153a2637fe7f83e49dc04b1c99c9f,MINOR,weak_coverage,weak_coverage,1,1,0,False,1,0,False,False,0.0800,bug,"In `DeleteMFADevice`, fetch the user's MFA devices and the cluster auth preference, count devices by TOTP and U2F type, apply deletion guards based on the `second_factor` mode (`Off`, `Optional`, `OTP",DeleteMFADevice;GetMFADevices;GetAuthPreference;GetSecondFactor;trail.ToGRPC;trace.BadParameter,No contamination signals detected.
instance_flipt-io__flipt-f808b4dd6e36b9dc8b011eb26b196f4e2cc64c41,MINOR,weak_coverage,weak_coverage,1,23,11,True,14,0,False,True,0.1800,enhancement,"Add support for separate database configuration keys alongside the existing URL, introduce a DatabaseProtocol enum-like type for supported engines, make the URL take precedence when both forms are pre",config.yaml;config/config.go;DatabaseProtocol,"SCOPE_CREEP: 11 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 14 circular dependency(ies) — tests [TestLoad, TestValidate, TestValidate, TestValidate, TestValidate, TestValidate, TestValidate, TestValidate, TestOpen, TestOpen, TestOpen, TestParse, TestMigratorRun, TestMigratorRun_NoChange] require UNRELATED patch hunks to pass."
instance_future-architect__vuls-5af1a227339e46c7abf3f2815e4c636a0c01098e,MODERATE,wide_tests;test_mutation,test_mutation,2,4,0,False,12,1,True,True,0.1600,bug,"Use a comprehensive kernel-related package list in oval/redhat.go, replace the existing kernel-name lookup with slices.Contains(kernelRelatedPackNames, ovalPack.Name), use that expanded list during pa",oval/redhat.go;scanner/redhatbase.go;isRunningKernel;slices.Contains,WIDE_TESTS: 1 UNRELATED tests beyond problem scope.
instance_element-hq__element-web-5e8488c2838ff4268f39db4a8cca7d74eecf5a7e-vnan,CLEAN,clean,clean,1,4,0,False,29,0,False,False,0.0800,bug,"Maintain an awaited startup snapshot of the current user's device IDs in ourDeviceIdsAtStart using the cryptography user-device API, refresh that snapshot after initial device-key download, read userI",getSafeUserId;getCrypto;isCrossSigningReady;getDeviceVerificationStatus;Set;Map;Device;CryptoEvent,No contamination signals detected.
instance_ansible__ansible-be59caa59bf47ca78a4760eb7ff38568372a8260-v1055803c3a812189a1133297f7f5468579283f86,CLEAN,clean,clean,1,5,1,True,1,0,False,False,0.1300,feature_request,"Add support for `match_set` and `match_set_flags` in the `iptables` module so they map to `-m set --match-set <setname> <flags>`, require both parameters together, and work whether or not `match: ['se",,SCOPE_CREEP: 1 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 1 circular dependency(ies) — tests [test_match_set] require UNRELATED patch hunks to pass.
instance_protonmail__webclients-08bb09914d0d37b0cd6376d4cab5b77728a43e7b,MINOR,weak_coverage,weak_coverage,1,8,0,False,12,0,False,False,0.1400,feature_request,"Create a new `TotpInput` component in `components/v2/input/TotpInput.tsx` with the specified props and behaviors, use it from `containers/account/totp/TotpInputs.tsx` when the type is `totp`, keep `re",components/v2/input/TotpInput.tsx;containers/account/totp/TotpInputs.tsx;applications/storybook/src/stories/components/TotpInput.stories.tsx;onValue;Basic;Length;Type;TotpInput;InputFieldTwo,No contamination signals detected.
instance_ansible__ansible-b5e0293645570f3f404ad1dbbe5f006956ada0df-v0f01c69f1e2528b935359cfe578530722bca2c59,MINOR,weak_coverage,weak_coverage,1,2,1,True,4,0,False,True,0.0800,bug,"Update `_parse_clixml` so it parses matching `<S>` nodes from all `<Objs>` blocks, decodes `_xDDDD_` sequences as UTF-16 code units including surrogate pairs, preserves invalid escapes and control cha",_parse_clixml,"SCOPE_CREEP: 1 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 4 circular dependency(ies) — tests [test_parse_clixml_single_stream, test_parse_clixml_single_stream, test_parse_clixml_multiple_streams, test_parse_clixml_with_comlex_escaped_chars] require UNRELATED patch hunks to pass."
instance_internetarchive__openlibrary-00bec1e7c8f3272c469a58e1377df03f955ed478-v13642507b4fc1f8d234172bf8129942da2c2ca26,MINOR,weak_coverage,weak_coverage,1,3,0,False,3,0,False,False,0.0800,bug,"Have parse_data(data: bytes) only compute minimum completeness from title/authors/publish_date and move the accept-or-reject decision into import_validator.validate(data), which should first validate ",openlibrary/plugins/importapi/import_validator.py;parse_data;validate;at_least_one_valid_strong_identifier;CompleteBookPlus;StrongIdentifierBookPlus;ValidationError;ValueError,No contamination signals detected.
instance_flipt-io__flipt-756f00f79ba8abf9fe53f3c6c818123b42eb7355,CLEAN,clean,clean,1,16,2,True,14,0,False,True,0.1200,enhancement,"Introduce a `Result` struct in `internal/config/config.go` with public fields `Config *Config` and `Warnings []string`, change the public loader to `func Load(path string) (*Result, error)`, and gener",internal/config/config.go;Load;Config;Result,"SCOPE_CREEP: 2 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 14 circular dependency(ies) — tests [TestLoad, TestLoad, TestLoad, TestLoad, TestLoad, TestLoad, TestLoad, TestLoad, TestLoad, TestJSONSchema, TestScheme, TestCacheBackend, TestDatabaseProtocol, TestLogEncoding] require UNRELATED patch hunks to pass."
instance_internetarchive__openlibrary-5069b09e5f64428dce59b33455c8bb17fe577070-v8717e18970bcdc4e0d2cea3b1527752b21e74866,CLEAN,clean,clean,1,8,0,False,1,0,False,False,0.1000,bug,,update_work_id;Booknotes,No contamination signals detected.
instance_element-hq__element-web-41dfec20bfe9b62cddbbbf621bef2e9aa9685157-vnan,CLEAN,clean,clean,1,5,0,False,2,0,False,False,0.0800,bug,"Expose successful m.authentication data as an optional delegatedAuthentication property on ValidatedServerConfig, preserving authorizationEndpoint, registrationEndpoint, tokenEndpoint, issuer, and acc",ValidatedServerConfig;IDelegatedAuthConfig;ValidatedIssuerConfig,No contamination signals detected.
instance_flipt-io__flipt-b3cd920bbb25e01fdb2dab66a5a913363bc62f6c,CLEAN,clean,clean,1,18,0,False,5,0,False,True,0.1200,enhancement,"Add a `--sort-by-key` boolean flag to the export command, pass a `sortByKey` boolean into `NewExporter`/`Exporter`, and when enabled sort namespaces, flags, segments, and variants by key using stable,",NewExporter;slices.SortStableFunc;strings.Compare;Exporter,No contamination signals detected.
instance_navidrome__navidrome-8d56ec898e776e7e53e352cb9b25677975787ffc,CLEAN,clean,clean,1,7,0,False,1,0,False,False,0.2000,bug,Introduce a shared `getAlbumArtist(al refreshAlbum)` helper for resolving `AlbumArtist`/`AlbumArtistID`; move the `refreshAlbum` struct to package scope and add an `AlbumArtistIds` field; populate tha,getAlbumArtist;refresh;group_concat;mapAlbumArtistName;realArtistName;md.AlbumArtist;md.Artist;refreshAlbum,No contamination signals detected.
instance_internetarchive__openlibrary-5c6c22f3d2edf2f1b10f5dc335e32cb6a5f40341-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,CLEAN,clean,clean,1,5,1,True,9,0,False,True,0.1800,bug,"Add public utility functions in `openlibrary/plugins/upstream/utils.py` to split ISBN inputs into `isbn_10` and `isbn_13` and split publisher inputs into `publishers` and `publish_places`, and use thi",openlibrary/plugins/upstream/utils.py;get_ia_record;get_isbn_10_and_13;get_publisher_and_place,"SCOPE_CREEP: 1 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 9 circular dependency(ies) — tests [test_get_ia_record, test_get_ia_record, test_get_ia_record_handles_string_publishers, test_get_ia_record_handles_isbn_10_and_isbn_13, test_get_ia_record_handles_publishers_with_places, test_get_isbn_10_and_13, test_get_publisher_and_place, test_get_ia_record_logs_warning_when_language_has_multiple_matches, test_get_ia_record_logs_warning_when_language_has_multiple_matches] require UNRELATED patch hunks to pass."
instance_ansible__ansible-1b70260d5aa2f6c9782fd2b848e8d16566e50d85-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,MINOR,weak_coverage,weak_coverage,1,15,1,True,1,0,False,False,0.1000,bug,"Remove the old _eor-based and block-advance-based role-completion signaling, stop threading peek and in_child through _get_next_task_from_state, append an implicit always-tagged meta: role_complete bl",/etc/ansible/ansible.cfg;meta/main.yml;tasks/main.yml;pb.yml;lib/ansible/executor/play_iterator.py;lib/ansible/playbook/block.py;lib/ansible/playbook/role/__init__.py;lib/ansible/plugins/strategy/__init__.py;get_next_task_for_host;_get_next_task_from_state;_evaluate_conditional;run;Block,SCOPE_CREEP: 1 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 1 circular dependency(ies) — tests [test_play_iterator] require UNRELATED patch hunks to pass.
instance_element-hq__element-web-404c412bcb694f04ba0c4d5479541203d701bca0-vnan,CLEAN,clean,clean,1,4,0,False,6,0,False,False,0.1200,bug,"Implement the handling directly in MatrixClientPeg.ts by attaching a store ""closed"" listener during MatrixClientPegClass client assignment, stopping the client when that event fires, checking guest vs",MatrixClientPeg.ts;MatrixClientPegClass,No contamination signals detected.
instance_flipt-io__flipt-6fe76d024ee0c50ddb09c86f4ae0bd4c208fd65f,CLEAN,clean,clean,1,4,0,False,4,0,False,True,0.1800,enhancement,"Add strict authorization parsing via `clientTokenFromAuthorization(auth)`, add `clientTokenFromMetadata(md)` to try authorization first and then fall back to `cookieFromMetadata(md, key)` reading `grp",internal/server/auth/middleware.go;clientTokenFromMetadata;clientTokenFromAuthorization;cookieFromMetadata;WithServerSkipsAuthentication;UnaryInterceptor;time.Now;InterceptorOptions;Authentication;Request;Option,No contamination signals detected.
instance_qutebrowser__qutebrowser-473a15f7908f2bb6d670b0e908ab34a28d8cf7e2-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,SEVERE,,,0,0,0,False,0,0,False,False,0.0000,,,,
instance_element-hq__element-web-a692fe21811f88d92e8f7047fc615e4f1f986b0f-vnan,MINOR,weak_coverage,weak_coverage,1,8,0,False,22,0,False,False,0.1300,feature_request,"Add a `.well-known` `force_disable` flag, add a synchronous helper to read that flag, add a `checkUserIsAllowedToChangeEncryption` helper that combines server force-enable and `.well-known` force-disa",src/createRoom.ts;WellKnownUtils.ts;src/utils/room/shouldForceDisableEncryption.ts;src/utils/rooms.ts;checkUserIsAllowedToChangeEncryption;getE2EEWellKnown;shouldForceDisableEncryption;privateShouldBeEncrypted;CreateRoomDialog;AllowedEncryptionSetting;IE2EEWellKnown;MatrixClient;Preset,No contamination signals detected.
instance_flipt-io__flipt-84806a178447e766380cc66b14dee9c6eeb534f4,SEVERE,wide_tests;test_mutation;approach_lock;scope_creep;weak_coverage,test_mutation,5,23,6,True,10,6,True,True,0.1300,bug,"Extend OCI configuration parsing and validation to require and validate `storage.oci.repository`, add support for `storage.oci.bundles_directory`, `storage.oci.authentication.username`, `storage.oci.a",internal/config/storage.go;NewStore;DefaultBundleDir;Store;StoreOptions;Logger;Option,"SCOPE_CREEP: 6 hunk(s) modify code unrelated to the problem description.; WIDE_TESTS: 6 UNRELATED tests beyond problem scope.; CROSS_REF: 10 circular dependency(ies) — tests [TestLoad, TestLoad, TestStore_Fetch_InvalidMediaType, TestStore_Fetch_InvalidMediaType, TestStore_Fetch, TestStore_Build, TestStore_List, TestStore_Copy, TestJSONSchema, TestParseReference] require UNRELATED patch hunks to pass."
instance_gravitational__teleport-b8fbb2d1e90ffcde88ed5fe9920015c1be075788-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,MINOR,weak_coverage,weak_coverage,1,16,0,False,4,0,False,False,0.0800,bug,"Introduce `lib/utils/prompt/stdin.go` with a cancelable `ContextReader` over `io.Reader`, expose `NewContextReader`, `ReadContext`, `Close`, and a singleton `Stdin()` over `os.Stdin`, with the specifi",lib/utils/prompt/stdin.go;Stdin;NewContextReader;ReadContext;Close;ContextReader,No contamination signals detected.
instance_element-hq__element-web-75c2c1a572fa45d1ea1d1a96e9e36e303332ecaa-vnan,CLEAN,clean,clean,1,5,0,False,5,0,False,False,0.1800,enhancement,"Automatically choose recorder quality settings from the user's audio configuration, specifically using higher-quality encoding when noise suppression is disabled and voice-optimized encoding when nois",src/audio/VoiceRecording.ts,No contamination signals detected.
instance_future-architect__vuls-0ec945d0510cdebf92cdd8999f94610772689f14,MINOR,weak_coverage,weak_coverage,1,7,0,False,7,0,False,True,0.1400,bug,"Adjust `parseInstalledPackages`, `parseInstalledPackagesLine`, and `parseInstalledPackagesLineFromRepoquery` to preserve empty `release` fields and apply the specified `Version` construction rules; ti",scanner/redhatbase.go;parseInstalledPackages;parseInstalledPackagesLine;parseInstalledPackagesLineFromRepoquery;splitFileName;parseUpdatablePacksLines;Package;SrcPackage;Packages,No contamination signals detected.
